"Time (s)","X (hPa)"
8.261982994E2,1.022998581E3
8.271469474E2,1.022998581E3
8.280956084E2,1.023182297E3
8.290439634E2,1.023465729E3
8.299923134E2,1.023581543E3
8.309405724E2,1.023730240E3
8.318887914E2,1.023730240E3
8.328369974E2,1.023684540E3
8.337851814E2,1.023664856E3
8.347334454E2,1.023613510E3
8.356817184E2,1.023613510E3
8.366298624E2,1.023654251E3
8.375781084E2,1.023830185E3
8.385262364E2,1.023830185E3
8.394743074E2,1.023719406E3
8.404225864E2,1.023706131E3
8.413707674E2,1.023489304E3
8.423189154E2,1.023489304E3
8.432674454E2,1.023500519E3
8.442160284E2,1.023586426E3
8.451647554E2,1.023586426E3
8.461133264E2,1.023586426E3
8.470618884E2,1.023747864E3
8.480104784E2,1.023747864E3
8.489590074E2,1.023907013E3
8.499076964E2,1.023930588E3
8.508562064E2,1.023930588E3
8.518047204E2,1.023913574E3
8.527532714E2,1.023719025E3
8.537020024E2,1.023683014E3
8.546507694E2,1.023719025E3
8.555995824E2,1.023808441E3
8.565483394E2,1.023965607E3
8.574969934E2,1.023996201E3
8.584457164E2,1.024123077E3
8.593943854E2,1.025470810E3
8.603430134E2,1.028965607E3
8.612916984E2,1.033125000E3
8.622402274E2,1.037133102E3
8.631888484E2,1.039457092E3
8.641374894E2,1.039457092E3
8.650861164E2,1.035965118E3
8.660346724E2,1.031879349E3
8.669831864E2,1.027540588E3
8.679317874E2,1.024927444E3
8.688803594E2,1.024423904E3
8.698289814E2,1.024206390E3
8.707775694E2,1.024206390E3
8.717262124E2,1.024206390E3
8.726747474E2,1.024361343E3
8.736232434E2,1.024361343E3
8.745716514E2,1.024387970E3
8.755200404E2,1.024440689E3
8.764685554E2,1.024440689E3
8.774168284E2,1.024247360E3
8.783653554E2,1.024247360E3
8.793139294E2,1.024358368E3
8.802625504E2,1.024423294E3
8.812109634E2,1.024535904E3
8.821593304E2,1.024780350E3
8.831076854E2,1.024949646E3
8.840561504E2,1.024949646E3
8.850046624E2,1.024875107E3
8.859531284E2,1.024700241E3
8.869015124E2,1.024637909E3
8.878501244E2,1.024568024E3
8.887986824E2,1.024459839E3
8.897470724E2,1.024453125E3
8.906954824E2,1.024400635E3
8.916440254E2,1.024259567E3
8.925925174E2,1.024235764E3
8.935411104E2,1.024174347E3
8.944896674E2,1.024174347E3
8.954382754E2,1.024241714E3
8.963869204E2,1.024269714E3
8.973355154E2,1.024269714E3
8.982839964E2,1.024058609E3
8.992324104E2,1.024032669E3
9.001806624E2,1.023866882E3
9.011289684E2,1.023866882E3
9.020771184E2,1.024090424E3
9.030253024E2,1.024115448E3
9.039734784E2,1.024346008E3
9.049215964E2,1.024422150E3
9.058696444E2,1.024763489E3
9.068178814E2,1.025220184E3
9.077656644E2,1.027732544E3
9.087133974E2,1.030426331E3
9.096610594E2,1.033690872E3
9.106086524E2,1.037910156E3
9.115563414E2,1.039656906E3
9.125039574E2,1.039656906E3
9.134515884E2,1.036788254E3
9.143992764E2,1.033585434E3
9.153468664E2,1.029434814E3
9.162948204E2,1.025630569E3
9.172429714E2,1.024430923E3
9.181912124E2,1.024424667E3
9.191393264E2,1.024430923E3
9.200873954E2,1.024477463E3
9.210355414E2,1.024477463E3
9.219835294E2,1.024252167E3
9.229316714E2,1.024252167E3
9.238796634E2,1.024125214E3
9.248276634E2,1.024330139E3
9.257754964E2,1.024330139E3
9.267234074E2,1.024351120E3
9.276713714E2,1.024385834E3
9.286193064E2,1.024351120E3
9.295672054E2,1.024162216E3
9.305151054E2,1.024148483E3
9.314630114E2,1.024040680E3
9.324108654E2,1.024040680E3
9.333588154E2,1.024203262E3
9.343067474E2,1.024296112E3
9.352547024E2,1.024501572E3
9.362025754E2,1.024501572E3
9.371505154E2,1.024470215E3
9.380984494E2,1.024450378E3
9.390465134E2,1.024348145E3
9.399947634E2,1.024244995E3
9.409427654E2,1.024244995E3
9.418909434E2,1.024184875E3
9.428390224E2,1.024240723E3
9.437870284E2,1.024240723E3
9.447351114E2,1.024240723E3
9.456831164E2,1.024311600E3
9.466313814E2,1.024205246E3
9.475794744E2,1.024169769E3
9.485274734E2,1.024169769E3
9.494755014E2,1.024307480E3
9.504235284E2,1.024318390E3
9.513714374E2,1.024561539E3
9.523192604E2,1.024834137E3
9.532667124E2,1.025573654E3
9.542141304E2,1.028042908E3
9.551614394E2,1.032045517E3
9.561092844E2,1.036251984E3
9.570570624E2,1.040327530E3
9.580047144E2,1.040327530E3
9.589525304E2,1.039504013E3
9.599001994E2,1.035399780E3
9.608478894E2,1.031426544E3
9.617957044E2,1.027261276E3
9.627434244E2,1.024797821E3
9.636911894E2,1.024354553E3
9.646389844E2,1.024209747E3
9.655866834E2,1.024207993E3
9.665344374E2,1.023942795E3
9.674821084E2,1.023942795E3
9.684297274E2,1.023942795E3
9.693774024E2,1.023903275E3
9.703247094E2,1.023844528E3
9.712720314E2,1.023889160E3
9.722195414E2,1.023864059E3
9.731672194E2,1.023889160E3
9.741146124E2,1.023950119E3
9.750616674E2,1.023950119E3
9.760088804E2,1.023889999E3
9.769559914E2,1.023803787E3
9.779031394E2,1.023889999E3
9.788503454E2,1.023884430E3
9.797974794E2,1.023884430E3
9.807446254E2,1.023884430E3
9.816918194E2,1.023807144E3
9.826389654E2,1.023908386E3
9.835860064E2,1.023928146E3
9.845329974E2,1.023942108E3
9.854802894E2,1.024030228E3
9.864277724E2,1.024030228E3
9.873752674E2,1.024030228E3
9.883223274E2,1.023936157E3
9.892692634E2,1.023816681E3
9.902161954E2,1.023754730E3
9.911630144E2,1.023653412E3
9.921099784E2,1.023628693E3
9.930570694E2,1.023653412E3
9.940041524E2,1.023683624E3
9.949511154E2,1.023744049E3
9.958980194E2,1.023805771E3
9.968448914E2,1.023956909E3
9.977917334E2,1.023956909E3
9.987386884E2,1.024064178E3
9.996856564E2,1.024213257E3
1.000632548E3,1.024473190E3
1.001579488E3,1.025511627E3
1.002526265E3,1.027944260E3
1.003473157E3,1.031681976E3
1.004419918E3,1.036154404E3
1.005366744E3,1.039705353E3
1.006313553E3,1.039705353E3
1.007260391E3,1.038460617E3
1.008207265E3,1.034856262E3
1.009154215E3,1.030706787E3
1.010101053E3,1.026532593E3
1.011047852E3,1.024585724E3
1.011994575E3,1.024255905E3
1.012941196E3,1.024239960E3
1.013887906E3,1.024167175E3
1.014834637E3,1.023904114E3
1.015781325E3,1.023838882E3
1.016727929E3,1.023814011E3
1.017674587E3,1.023636932E3
1.018621080E3,1.023624115E3
1.019567888E3,1.023624115E3
1.020514724E3,1.023866806E3
1.021461775E3,1.023923492E3
1.022408593E3,1.024097137E3
1.023355122E3,1.024113007E3
1.024301694E3,1.024320221E3
1.025248557E3,1.024320221E3
1.026195316E3,1.024214859E3
1.027142142E3,1.024189911E3
1.028089134E3,1.024074783E3
1.029035941E3,1.023871918E3
1.029982710E3,1.023758011E3
1.030929630E3,1.023701477E3
1.031876446E3,1.023701477E3
1.032823287E3,1.023701477E3
1.033770049E3,1.023703766E3
1.034716978E3,1.023722610E3
1.035663677E3,1.023783722E3
1.036610394E3,1.023796158E3
1.037557141E3,1.023935242E3
1.038503891E3,1.023925323E3
1.039450643E3,1.023935242E3
1.040397445E3,1.024014893E3
1.041344093E3,1.024014893E3
1.042290796E3,1.024014893E3
1.043237522E3,1.024189224E3
1.044184246E3,1.024230499E3
1.045130805E3,1.024396973E3
1.046077008E3,1.024450531E3
1.047023090E3,1.024614716E3
1.047969292E3,1.025297394E3
1.048915471E3,1.028316574E3
1.049861545E3,1.032100143E3
1.050807633E3,1.035836639E3
1.051753899E3,1.039785690E3
1.052700099E3,1.039785690E3
1.053646347E3,1.038215256E3
1.054592361E3,1.034013519E3
1.055538331E3,1.030258179E3
1.056484195E3,1.026520844E3
1.057430259E3,1.024327850E3
1.058376225E3,1.024133759E3
1.059322280E3,1.024133759E3
1.060268347E3,1.024133759E3
1.061214753E3,1.024033127E3
1.062161319E3,1.023985138E3
1.063107935E3,1.023975143E3
1.064054464E3,1.023880157E3
1.065000938E3,1.023880157E3
1.065947258E3,1.023826981E3
1.066893430E3,1.023881912E3
1.067839609E3,1.024140167E3
1.068785829E3,1.024223785E3
1.069731947E3,1.024223785E3
1.070678130E3,1.023913727E3
1.071624297E3,1.023877411E3
1.072570378E3,1.023708649E3
1.073516061E3,1.023708649E3
1.074462175E3,1.023842621E3
1.075408203E3,1.023846741E3
1.076353936E3,1.023846741E3
1.077299558E3,1.023903122E3
1.078245116E3,1.023980484E3
1.079190795E3,1.023980484E3
1.080136791E3,1.023980484E3
1.081082886E3,1.023861771E3
1.082029006E3,1.023899841E3
1.082975030E3,1.023899841E3
1.083921091E3,1.023948898E3
1.084867165E3,1.024060974E3
1.085813185E3,1.024017563E3
1.086759147E3,1.024067078E3
1.087705169E3,1.024017563E3
1.088651139E3,1.023712387E3
1.089596665E3,1.023712387E3
1.090542302E3,1.023818359E3
1.091487878E3,1.023930283E3
1.092433411E3,1.024250183E3
1.093379322E3,1.024250183E3
1.094325246E3,1.024147339E3
1.095271079E3,1.024147339E3
1.096217018E3,1.024382019E3
1.097162932E3,1.024676819E3
1.098108825E3,1.025931473E3
1.099054718E3,1.029217606E3
1.100000591E3,1.035112839E3
1.100946516E3,1.039837952E3
1.101892381E3,1.052203293E3
1.102838284E3,1.071515121E3
1.103784167E3,1.096678696E3
1.104730034E3,1.125761642E3
1.105675949E3,1.161147156E3
1.106621567E3,1.192029190E3
1.107567269E3,1.212359695E3
1.108513061E3,1.212359695E3
1.109458932E3,1.207761993E3
1.110404744E3,1.184469070E3
1.111350539E3,1.152966461E3
1.112296267E3,1.120286865E3
1.113242034E3,1.095020828E3
1.114188001E3,1.077787933E3
1.115133892E3,1.068703003E3
1.116079573E3,1.065300217E3
1.117025219E3,1.064980087E3
1.117970917E3,1.064117661E3
1.118916635E3,1.063501282E3
1.119862405E3,1.061177673E3
1.120808055E3,1.058757019E3
1.121753722E3,1.053831024E3
1.122699367E3,1.047940674E3
1.123645015E3,1.042524185E3
1.124590750E3,1.038318405E3
1.125536399E3,1.033415070E3
1.126482102E3,1.031683578E3
1.127427593E3,1.031683578E3
1.128372884E3,1.032379074E3
1.129318010E3,1.034383011E3
1.130263147E3,1.037826767E3
1.131208183E3,1.039724426E3
1.132153189E3,1.039724426E3
1.133098257E3,1.037531281E3
1.134043390E3,1.034319305E3
1.134988368E3,1.030042191E3
1.135933307E3,1.026327057E3
1.136878294E3,1.025103226E3
1.137823328E3,1.025103226E3
1.138768354E3,1.025426559E3
1.139713227E3,1.025487213E3
1.140658112E3,1.026576614E3
1.141602861E3,1.026827011E3
1.142547574E3,1.027793350E3
1.143492248E3,1.028127823E3
1.144436855E3,1.028567200E3
1.145381480E3,1.028620834E3
1.146326150E3,1.028620834E3
1.147270856E3,1.028620834E3
1.148215534E3,1.028719330E3
1.149160224E3,1.028306885E3
1.150104928E3,1.028103714E3
1.151049674E3,1.027463608E3
1.151994378E3,1.027244720E3
1.152939061E3,1.026484909E3
1.153883852E3,1.027028809E3
1.154828578E3,1.027028809E3
1.155773324E3,1.027028809E3
1.156717873E3,1.026867142E3
1.157662446E3,1.026734543E3
1.158606994E3,1.025952072E3
1.159551534E3,1.025611725E3
1.160496169E3,1.025458755E3
1.161440682E3,1.024641266E3
1.162385081E3,1.025458755E3
1.163329926E3,1.024833069E3
1.164274900E3,1.025369110E3
1.165219744E3,1.025078735E3
1.166164595E3,1.025369110E3
1.167109340E3,1.025679703E3
1.168054181E3,1.026975861E3
1.168999091E3,1.027040939E3
1.169943879E3,1.026983261E3
1.170888639E3,1.027452469E3
1.171833408E3,1.026983261E3
1.172777680E3,1.026976318E3
1.173722199E3,1.026471100E3
1.174666957E3,1.026976318E3
1.175611560E3,1.026824646E3
1.176556346E3,1.026824646E3
1.177501061E3,1.026713715E3
1.178445804E3,1.026535187E3
1.179390186E3,1.026713715E3
1.180334397E3,1.026620255E3
1.181278644E3,1.026911163E3
1.182222879E3,1.027967758E3
1.183167000E3,1.028344116E3
1.184111206E3,1.028497238E3
1.185055452E3,1.028497238E3
1.185999641E3,1.027674713E3
1.186943924E3,1.027606506E3
1.187888217E3,1.027002182E3
1.188832367E3,1.026466293E3
1.189776499E3,1.026361542E3
1.190720713E3,1.026361542E3
1.191665372E3,1.026361542E3
1.192609968E3,1.026394501E3
1.193554487E3,1.025810394E3
1.194498909E3,1.026394501E3
1.195443324E3,1.025434494E3
1.196387641E3,1.026569901E3
1.197332110E3,1.026633682E3
1.198276907E3,1.028588715E3
1.199221565E3,1.033415451E3
1.200166169E3,1.037290955E3
1.201110753E3,1.042105637E3
1.202055337E3,1.047585449E3
1.202999867E3,1.053086929E3
1.203944229E3,1.056040192E3
1.204888250E3,1.056040192E3
1.205832141E3,1.053457642E3
1.206776267E3,1.048795319E3
1.207720695E3,1.040686340E3
1.208665085E3,1.033933182E3
1.209609402E3,1.028855667E3
1.210553617E3,1.026937943E3
1.211497589E3,1.026759109E3
1.212441381E3,1.026759109E3
1.213385079E3,1.026759109E3
1.214328739E3,1.027663345E3
1.215272508E3,1.026796646E3
1.216216207E3,1.027663345E3
1.217159905E3,1.027387390E3
1.218103613E3,1.027621002E3
1.219047354E3,1.027621002E3
1.219991090E3,1.028284454E3
1.220934786E3,1.028481293E3
1.221878457E3,1.028413010E3
1.222822216E3,1.028413010E3
1.223765973E3,1.028319092E3
1.224709728E3,1.027785873E3
1.225653569E3,1.027197189E3
1.226597285E3,1.026931076E3
1.227541038E3,1.026822968E3
1.228484659E3,1.026822968E3
1.229428284E3,1.027051697E3
1.230371940E3,1.027228851E3
1.231315545E3,1.027118149E3
1.232259126E3,1.027175827E3
1.233202802E3,1.027118149E3
1.234146416E3,1.026883011E3
1.235089986E3,1.026883011E3
1.236033731E3,1.026688843E3
1.236977433E3,1.027124634E3
1.237921056E3,1.027142944E3
1.238864623E3,1.027267303E3
1.239808106E3,1.027267303E3
1.240751496E3,1.027267303E3
1.241694940E3,1.027044601E3
1.242638386E3,1.026812057E3
1.243581821E3,1.027044601E3
1.244525725E3,1.027538910E3
1.245469520E3,1.027538910E3
1.246413313E3,1.027743149E3
1.247357135E3,1.027521667E3
1.248301047E3,1.027521439E3
1.249244772E3,1.027284241E3
1.250188441E3,1.027026215E3
1.251132114E3,1.027026215E3
1.252075830E3,1.027026215E3
1.253019469E3,1.027405777E3
1.253963288E3,1.026890411E3
1.254907103E3,1.026702271E3
1.255850837E3,1.026548233E3
1.256794593E3,1.026156921E3
1.257738445E3,1.026156921E3
1.258682400E3,1.025874863E3
1.259626063E3,1.026418381E3
1.260569744E3,1.026707687E3
1.261513408E3,1.026806717E3
1.262457011E3,1.026926727E3
1.263400746E3,1.026926727E3
1.264344469E3,1.027092056E3
1.265288225E3,1.026861801E3
1.266231960E3,1.027142639E3
1.267175759E3,1.027044296E3
1.268119397E3,1.027044296E3
1.269063059E3,1.027044296E3
1.270006625E3,1.027508316E3
1.270950335E3,1.031164703E3
1.271893971E3,1.037676468E3
1.272837156E3,1.043286285E3
1.273780363E3,1.047781677E3
1.274723525E3,1.048887634E3
1.275666576E3,1.048887634E3
1.276609586E3,1.043566360E3
1.277552574E3,1.036392822E3
1.278495608E3,1.033152466E3
1.279438619E3,1.029267273E3
1.280381583E3,1.026718750E3
1.281324637E3,1.026718750E3
1.282267417E3,1.026720810E3
1.283210288E3,1.026801147E3
1.284153322E3,1.026950150E3
1.285096888E3,1.026950150E3
1.286040283E3,1.027488937E3
1.286983576E3,1.026626968E3
1.287927054E3,1.027577972E3
1.288870515E3,1.027191620E3
1.289813935E3,1.027522049E3
1.290757371E3,1.027465210E3
1.291700838E3,1.027465210E3
1.292644162E3,1.027177658E3
1.293587549E3,1.026918106E3
1.294530844E3,1.027177658E3
1.295474106E3,1.027435989E3
1.296417428E3,1.027563095E3
1.297360658E3,1.028065796E3
1.298303896E3,1.028065796E3
1.299247190E3,1.028232498E3
1.300190401E3,1.027918701E3
1.301133693E3,1.027918701E3
1.302076902E3,1.027649231E3
1.303020132E3,1.027630844E3
1.303963378E3,1.027649231E3
1.304906527E3,1.027843170E3
1.305849673E3,1.028038177E3
1.306792884E3,1.028202591E3
1.307736065E3,1.028202591E3
1.308679170E3,1.028202591E3
1.309622350E3,1.028147659E3
1.310565442E3,1.028351135E3
1.311508630E3,1.028522491E3
1.312451767E3,1.029393921E3
1.313394943E3,1.029393921E3
1.314338028E3,1.029165573E3
1.315281161E3,1.028253937E3
1.316224290E3,1.027872314E3
1.317167384E3,1.026872635E3
1.318110445E3,1.026462784E3
1.319053319E3,1.025870590E3
1.319995868E3,1.026462784E3
1.320938364E3,1.026592484E3
1.321880808E3,1.026608047E3
1.322823338E3,1.026739960E3
1.323765872E3,1.026608047E3
1.324708458E3,1.026868896E3
1.325651109E3,1.026577682E3
1.326593816E3,1.026901474E3
1.327536480E3,1.026901474E3
1.328479175E3,1.027163696E3
1.329421931E3,1.027372589E3
1.330364671E3,1.027299652E3
1.331307421E3,1.027537766E3
1.332250162E3,1.027809067E3
1.333193185E3,1.027809067E3
1.334136301E3,1.027955017E3
1.335079501E3,1.027527466E3
1.336022532E3,1.028130188E3
1.336965655E3,1.028302689E3
1.337908716E3,1.030643463E3
1.338851740E3,1.035604172E3
1.339794716E3,1.038856888E3
1.340737563E3,1.044010162E3
1.341680505E3,1.049467010E3
1.342623448E3,1.049467010E3
1.343566631E3,1.046634293E3
1.344509682E3,1.042773056E3
1.345452552E3,1.037669144E3
1.346395624E3,1.031128464E3
1.347338675E3,1.027362823E3
1.348281759E3,1.026385574E3
1.349224816E3,1.025597382E3
1.350167620E3,1.026385574E3
1.351110439E3,1.025437469E3
1.352053254E3,1.026259155E3
1.352996125E3,1.025653458E3
1.353939003E3,1.025989380E3
1.354882026E3,1.025989380E3
1.355825040E3,1.026564026E3
1.356767945E3,1.026870193E3
1.357710936E3,1.027716751E3
1.358653788E3,1.027935562E3
1.359596539E3,1.028179398E3
1.360539419E3,1.028179398E3
1.361482316E3,1.028108749E3
1.362424912E3,1.027709656E3
1.363367296E3,1.027546158E3
1.364309674E3,1.027221832E3
1.365252142E3,1.027363358E3
1.366194551E3,1.027363358E3
1.367136905E3,1.027363358E3
1.368079345E3,1.027482452E3
1.369021811E3,1.027227325E3
1.369964587E3,1.027072754E3
1.370907397E3,1.027072754E3
1.371850226E3,1.027072754E3
1.372793179E3,1.027087097E3
1.373735969E3,1.027209167E3
1.374678745E3,1.027485123E3
1.375621559E3,1.027513275E3
1.376564452E3,1.027513275E3
1.377507327E3,1.027375031E3
1.378450164E3,1.027160034E3
1.379392800E3,1.027125473E3
1.380335194E3,1.026593857E3
1.381277613E3,1.027125473E3
1.382219957E3,1.027634583E3
1.383162306E3,1.028259354E3
1.384104573E3,1.028423462E3
1.385046770E3,1.028340759E3
1.385988930E3,1.028340759E3
1.386931496E3,1.027614288E3
1.387874130E3,1.027159119E3
1.388816865E3,1.027159119E3
1.389759455E3,1.027220459E3
1.390702061E3,1.027670975E3
1.391644791E3,1.027401505E3
1.392587686E3,1.027489243E3
1.393530511E3,1.027489243E3
1.394473190E3,1.027489243E3
1.395415950E3,1.027507248E3
1.396358342E3,1.026938324E3
1.397300670E3,1.027259064E3
1.398242890E3,1.027204437E3
1.399184943E3,1.027204437E3
1.400126824E3,1.027204437E3
1.401068678E3,1.026945953E3
1.402010664E3,1.027239990E3
1.402952741E3,1.027210770E3
1.403894878E3,1.027282104E3
1.404836983E3,1.027413788E3
1.405779032E3,1.027601700E3
1.406721055E3,1.027912292E3
1.407663048E3,1.028327713E3
1.408605055E3,1.030458984E3
1.409547139E3,1.035485153E3
1.410489149E3,1.038729172E3
1.411431153E3,1.042409286E3
1.412373288E3,1.047837677E3
1.413315379E3,1.051448517E3
1.414257498E3,1.052303772E3
1.415199622E3,1.057523193E3
1.416141764E3,1.071020737E3
1.417083876E3,1.089435959E3
1.418026095E3,1.113506622E3
1.418968447E3,1.143153915E3
1.419910963E3,1.172851562E3
1.420853711E3,1.198542252E3
1.421796447E3,1.218202133E3
1.422739161E3,1.228652496E3
1.423681663E3,1.228652496E3
1.424624516E3,1.217950516E3
1.425567148E3,1.189583664E3
1.426509882E3,1.154091873E3
1.427452427E3,1.121311722E3
1.428395068E3,1.090763397E3
1.429337683E3,1.072028427E3
1.430280198E3,1.064946671E3
1.431222561E3,1.064399338E3
1.432164925E3,1.063451309E3
1.433107345E3,1.063050385E3
1.434049702E3,1.062270889E3
1.434992115E3,1.061549454E3
1.435934507E3,1.059008942E3
1.436876776E3,1.055621262E3
1.437819111E3,1.052828903E3
1.438761474E3,1.049412231E3
1.439704015E3,1.044980927E3
1.440646618E3,1.044980927E3
1.441589041E3,1.046071777E3
1.442531548E3,1.047005234E3
1.443474052E3,1.048141251E3
1.444416669E3,1.051119995E3
1.445359407E3,1.052165146E3
1.446302132E3,1.052165146E3
1.447244921E3,1.052135773E3
1.448187804E3,1.052135773E3
1.449130802E3,1.052055054E3
1.450073836E3,1.052188339E3
1.451016957E3,1.052426071E3
1.451960011E3,1.052492828E3
1.452903222E3,1.052512054E3
1.453846584E3,1.052517700E3
1.454789924E3,1.052512054E3
1.455733477E3,1.051875153E3
1.456677012E3,1.051816940E3
1.457620752E3,1.051816940E3
1.458564520E3,1.051876297E3
1.459508477E3,1.052132111E3
1.460452567E3,1.052132111E3
1.461396798E3,1.051850891E3
1.462340986E3,1.051369629E3
1.463285206E3,1.051343765E3
1.464229640E3,1.051302643E3
1.465174060E3,1.051302643E3
1.466118647E3,1.051958847E3
1.467063177E3,1.052421036E3
1.468007788E3,1.052638016E3
1.468952716E3,1.052755737E3
1.469897620E3,1.052755737E3
1.470842449E3,1.052707596E3
1.471787493E3,1.052699738E3
1.472732671E3,1.052514267E3
1.473677962E3,1.052460480E3
1.474623141E3,1.052460480E3
1.475568495E3,1.052408295E3
1.476513828E3,1.051938400E3
1.477459167E3,1.051938400E3
1.478404337E3,1.052340393E3
1.479349618E3,1.052340393E3
1.480295239E3,1.052340393E3
1.481240776E3,1.052577515E3
1.482186611E3,1.052706604E3
1.483132466E3,1.052706604E3
1.484078342E3,1.052706604E3
1.485024112E3,1.053011856E3
1.485970160E3,1.053486023E3
1.486916095E3,1.053486023E3
1.487862168E3,1.053020630E3
1.488808184E3,1.052975998E3
1.489754201E3,1.052851562E3
1.490700218E3,1.052096024E3
1.491646360E3,1.051711578E3
1.492592500E3,1.051574020E3
1.493538705E3,1.049469986E3
1.494484461E3,1.045824509E3
1.495430182E3,1.043942337E3
1.496375996E3,1.043942337E3
1.497321893E3,1.045781555E3
1.498267922E3,1.052901535E3
1.499214303E3,1.062457352E3
1.500160840E3,1.067210922E3
1.501107349E3,1.067210922E3
1.502053955E3,1.065991440E3
1.503000610E3,1.060748901E3
1.503947551E3,1.054545975E3
1.504894436E3,1.051708908E3
1.505841310E3,1.051708908E3
1.506788208E3,1.051766205E3
1.507735357E3,1.052325668E3
1.508682472E3,1.052509155E3
1.509629566E3,1.052704544E3
1.510576609E3,1.052704544E3
1.511523726E3,1.052704544E3
1.512471046E3,1.052594757E3
1.513418289E3,1.052738190E3
1.514365547E3,1.052656021E3
1.515312990E3,1.052738190E3
1.516260576E3,1.052656021E3
1.517208038E3,1.052472382E3
1.518155280E3,1.052356949E3
1.519103000E3,1.052443085E3
1.520050662E3,1.052443085E3
1.520998521E3,1.052555618E3
1.521946403E3,1.053187103E3
1.522894273E3,1.053965836E3
1.523842192E3,1.053965836E3
1.524790326E3,1.053847351E3
1.525738491E3,1.053700714E3
1.526686890E3,1.053166428E3
1.527635311E3,1.053146667E3
1.528583708E3,1.053009796E3
1.529532260E3,1.053146667E3
1.530480750E3,1.053009796E3
1.531429422E3,1.052715454E3
1.532378074E3,1.052493210E3
1.533326729E3,1.052493210E3
1.534275409E3,1.052947769E3
1.535224136E3,1.053642578E3
1.536173002E3,1.054189835E3
1.537121744E3,1.054947433E3
1.538070475E3,1.055186996E3
1.539019370E3,1.055186996E3
1.539968264E3,1.054564743E3
1.540917188E3,1.054211502E3
1.541865887E3,1.053767090E3
1.542814896E3,1.053621063E3
1.543763907E3,1.053767090E3
1.544712934E3,1.053875275E3
1.545662013E3,1.054202805E3
1.546611118E3,1.054752121E3
1.547560007E3,1.054752121E3
1.548508739E3,1.054361496E3
1.549457570E3,1.053671036E3
1.550406601E3,1.053088760E3
1.551355701E3,1.052763062E3
1.552305048E3,1.052571640E3
1.553254760E3,1.052571640E3
1.554204412E3,1.052743378E3
1.555154143E3,1.052743378E3
1.556103873E3,1.052352753E3
1.557053550E3,1.049029236E3
1.558003423E3,1.049029236E3
1.558953483E3,1.050345154E3
1.559903372E3,1.057935867E3
1.560853297E3,1.064669113E3
1.561803405E3,1.071553421E3
1.562753485E3,1.071956482E3
1.563703533E3,1.071956482E3
1.564653588E3,1.064106140E3
1.565603711E3,1.056927872E3
1.566553955E3,1.052871628E3
1.567504190E3,1.052454300E3
1.568454408E3,1.052454300E3
1.569404610E3,1.052658768E3
1.570354818E3,1.052658768E3
1.571304895E3,1.052616959E3
1.572255010E3,1.052575378E3
1.573205270E3,1.052382965E3
1.574155595E3,1.052378540E3
1.575105882E3,1.052382965E3
1.576056281E3,1.052728348E3
1.577006641E3,1.052819061E3
1.577957244E3,1.053845901E3
1.578907815E3,1.053845901E3
1.579858359E3,1.053812637E3
1.580809017E3,1.053695374E3
1.581759616E3,1.053626328E3
1.582710279E3,1.053003082E3
1.583660815E3,1.052843552E3
1.584611479E3,1.052843552E3
1.585562106E3,1.053078995E3
1.586512738E3,1.053156281E3
1.587463521E3,1.053230743E3
1.588414192E3,1.053642197E3
1.589364979E3,1.053861008E3
1.590315624E3,1.053861008E3
1.591266366E3,1.053563385E3
1.592217079E3,1.053522110E3
1.593167823E3,1.052778244E3
1.594118415E3,1.052632141E3
1.595069073E3,1.051978149E3
1.596019798E3,1.051889572E3
1.596970500E3,1.051162033E3
1.597921195E3,1.051012497E3
1.598871945E3,1.051012497E3
1.599822663E3,1.051430740E3
1.600773475E3,1.051983185E3
1.601724274E3,1.052520981E3
1.602675076E3,1.052930145E3
1.603625959E3,1.052930145E3
1.604576823E3,1.052933884E3
1.605527795E3,1.052933884E3
1.606478803E3,1.053395309E3
1.607429744E3,1.053826065E3
1.608380735E3,1.053915558E3
1.609331771E3,1.054196320E3
1.610282877E3,1.054196320E3
1.611233902E3,1.053568420E3
1.612185020E3,1.053386536E3
1.613136070E3,1.053380814E3
1.614087195E3,1.053380814E3
1.615038525E3,1.053380814E3
1.615989771E3,1.052983475E3
1.616940866E3,1.053635483E3
1.617891952E3,1.053724289E3
1.618842786E3,1.057454224E3
1.619793595E3,1.060501328E3
1.620744503E3,1.060650330E3
1.621695607E3,1.064760818E3
1.622646858E3,1.073390350E3
1.623598007E3,1.079532623E3
1.624549259E3,1.083527832E3
1.625500447E3,1.083580399E3
1.626451797E3,1.083580399E3
1.627403032E3,1.075002594E3
1.628354336E3,1.064658127E3
1.629305820E3,1.057768784E3
1.630257463E3,1.054195023E3
1.631209223E3,1.054102783E3
1.632160955E3,1.054059296E3
1.633112585E3,1.053656464E3
1.634064370E3,1.053939514E3
1.635016115E3,1.053590317E3
1.635967976E3,1.053840485E3
1.636919926E3,1.053724976E3
1.637871858E3,1.053840485E3
1.638823550E3,1.053875198E3
1.639775110E3,1.054108582E3
1.640726812E3,1.053875198E3
1.641678851E3,1.053942490E3
1.642630944E3,1.053805542E3
1.643583134E3,1.053437424E3
1.644535449E3,1.053416748E3
1.645487723E3,1.053416748E3
1.646440054E3,1.053862381E3
1.647392314E3,1.053869324E3
1.648344585E3,1.053979568E3
1.649296873E3,1.054009705E3
1.650249104E3,1.053979568E3
1.651201535E3,1.053843002E3
1.652153989E3,1.053843002E3
